ac08_id,num_cells,total_light1994,total_light_cal1994,max_light1994,total_light1995,total_light_cal1995,max_light1995,total_light1996,total_light_cal1996,max_light1996,total_light1997,total_light_cal1997,max_light1997,total_light1998,total_light_cal1998,max_light1998,total_light1999,total_light_cal1999,max_light1999,total_light2000,total_light_cal2000,max_light2000,total_light2001,total_light_cal2001,max_light2001,total_light2002,total_light_cal2002,max_light2002,total_light2003,total_light_cal2003,max_light2003,total_light2004,total_light_cal2004,max_light2004,total_light2005,total_light_cal2005,max_light2005,total_light2006,total_light_cal2006,max_light2006,total_light2007,total_light_cal2007,max_light2007,total_light2008,total_light_cal2008,max_light2008,total_light2009,total_light_cal2009,max_light2009,total_light2010,total_light_cal2010,max_light2010,total_light2011,total_light_cal2011,max_light2011,total_light2012,total_light_cal2012,max_light2012,total_light2013,total_light_cal2013,max_light2013
"2008-22-042",1256,1015.5,1207.5,5.5,2583,3260,6,1698,2132,7,1885.5,2454.5,6,2150,2732,6,1096.5,1190.5,5,1386.5,2214,6,1250,1170.5,6,2983,4021,7.5,669.5,1569.5,5.5,3088,4611.5,6,2628.5,4228,5.5,1767.5,2786.5,5.5,3236.5,4804,7.5,4469,5725,9,4526,5811,10,6907,6388,14,6357,7171,14,7469,7232,17,8095,7683,20
"2008-22-043",2587,896.5,1053.5,9,2002,2527,11,1482,1860,10,1175,1532,8.5,1501,1914,8.5,564.5,640,9,864,2281,7.5,809.5,775,7,2709.5,4401.5,12,621.5,2144.5,10.5,2769,4893.5,9.5,2455,4648,9.5,859,2378.5,8,2420,5218,11,4256,6843,13,3162,5773,14,6097,8557,20,5665,9413,17,6986,9546,25,7102,9634,22
"2008-22-044",1592,2196.5,2682,17,3393,4233,18,3440,4337,16,2448,3219,14.5,3199.5,4197,16.5,2111,2471,17,2966.5,4180.5,17.5,2792.5,2948,20.5,4053.5,5301,21.5,1892.5,3433.5,17,3861.5,5702.5,20,3369.5,5359,16.5,2117,3412.5,16.5,3665.5,5601.5,23,5593,7185,40,5306,7073,46,8381,8016,52,8275,9327,55,8451,8644,48,9610,9421,52
"2008-22-045",1243,3975,4972,44.5,5549,6894,41,5399,6809,42,4382.5,5812,37,5131,6676.5,34,3964.5,4680,31.5,5007,6337.5,29,4267,4571.5,31,5785,7028,33.5,3842.5,6032.5,29,5624.5,7737,31.5,5198,7685.5,29,4315,5892.5,32,6177,7962,36,8184,9427,38,8107,9590,42,12581,9901,51,11025,10599,52,11914,10209,53,13124,11138,54
"2008-22-046",932,2836.5,3492.5,31,3940,4894,31,3672,4639,29,2954,3948.5,28.5,3734,4882.5,32,3078.5,3662,31.5,3881.5,4931,29,3618.5,3977.5,31,4741,5703,33.5,3388,5221.5,29,4839,6591,31.5,4379,6408,29,4324,5737,32,5425.5,6804.5,36,7363,8295,40,7544,8801,46,11576,8714,52,10189,9505,55,10422,8669,53,11636,9569,54
"2008-22-047",970,8906,10853,63,10671,12798,63,11064,13472,63,9737.5,12508.5,62.5,10547.5,13060.5,63,10969.5,12823,62,11185.5,13061.5,63,11258.5,12681,63,12378,13496.5,63,10731,14282.5,63,12558,15536.5,63,12999.5,16934.5,63,13131.5,15838,62.5,15095.5,16774.5,62.5,17753,18723,62,17984,19805,63,23482,15322,63,23899,20010,63,25323,18408,63,27192,19573,63
"2008-22-048",270,5226,6474,62,5918,7001,63,6439,7800,63,5798,7513.5,61.5,6086,7414.5,63,6639,7642,62,6697.5,7547,63,6720,7585,62.5,7118,7535.5,63,6403,8176.5,62.5,7158,8568.5,63,7267,8960.5,63,7493.5,8674.5,62.5,8167.5,8739,62.5,9130,9400,62,9431,10060,63,11215,6768,63,10982,8852,63,11098,7685,63,11690,8047,63
"2008-22-049",13,680.5,790.5,62,754,816,63,756,816,63,716,816.5,62,736.5,812.5,62.5,758.5,803,61.5,785,808.5,63,772.5,811.5,62.5,758.5,763,62.5,735,818.5,62.5,756.5,815.5,63,761.5,817.5,62.5,781.5,819,62,789,785.5,62.5,804,817,62,818,819,63,819,468,63,818,637,63,819,546,63,819,546,63
"2008-22-050",25,1297.5,1423.5,63,1347,1449,63,1337,1451,63,1311,1461.5,62.5,1432.5,1506,63,1435.5,1510.5,62,1446.5,1508.5,63,1457.5,1523.5,63,1444,1444,63,1440.5,1540,63,1453.5,1532,63,1475,1557,63,1455.5,1533.5,62.5,1502,1498,62.5,1524,1549,62,1548,1567,63,1557,892,63,1570,1223,63,1573,1048,63,1572,1047,63
"2008-22-051",9,561.5,567,63,562,567,63,567,567,63,562.5,567,62.5,562,567,63,544.5,558,61,560,567,63,563,567,63,562,549,62.5,561,567,63,567,567,63,559.5,567,62.5,560.5,567,62.5,561.5,544.5,62.5,558,567,62,567,567,63,567,324,63,567,441,63,567,378,63,567,378,63
"2008-22-052",984,2667.5,3222.5,14.5,4217,5217,19,3951,4920,16,3417,4431.5,12,3753.5,4806.5,13,3311.5,3919.5,14.5,3880,4906,16,3632.5,3903.5,17,4657.5,5637,19,2792.5,4405,17.5,4438.5,6083,20,4339.5,6383,19,4084.5,5501.5,18,5297.5,6603.5,22,6698,7682,23,6639,7857,26,10478,8249,40,9807,9319,43,10965,9265,47,11836,9888,57
"2008-22-053",913,2663,3250,10,3728,4625,10,3864,4779,11,3276,4271.5,10,3751,4806,13,3353.5,4009.5,13.5,3912,4849,12,3641.5,3967.5,14.5,4078,4996.5,13,2767,4357.5,12.5,4002.5,5446.5,14.5,3866.5,5707.5,17,3694.5,5038,16,4228,5405.5,17.5,5712,6625,25,6108,7244,22,9618,7627,25,8606,8263,27,9867,8389,39,11380,9381,61
"2008-22-054",1949,1541,1792,9.5,2963,3717,11,2383,2982,11,1949,2546,11,2519,3179.5,11.5,1440,1667.5,11.5,1879,3107,9.5,2041,2067.5,10,2975,4319,12,1526,3150.5,8.5,3269.5,5119,12,2722,4692,9.5,1714,3071,7.5,3217,5430,10.5,4150,6099,13,4363,6359,13,5678,7071,20,5362,7833,17,6535,8023,21,6396,7968,20
"2008-22-055",4462,42,61,2,94,118,5,60,75,4,55.5,72.5,3.5,93,124.5,4.5,64,64,2.5,47.5,2287,4,46,39.5,2.5,66.5,2306,4.5,34.5,2283.5,4,106.5,2371.5,4,77.5,2337.5,3.5,116.5,2382,4,284.5,4761.5,4,87,4549,5,311,4773,6,145,8999,7,119,9014,6,181,9037,6,455,9202,7
"2008-22-056",3320,967.5,1183,9.5,1947,2444,11,1419,1778,11,1050.5,1373.5,9,1249,1598,11.5,761,879.5,11.5,858,2631.5,9.5,810,820.5,10.5,1352,3205,10,907,2936,8.5,1810,3967,12.5,1842,4160,9,1439,3432,8,2467,5984.5,10.5,2159,5479,13,2388,5744,13,3086,8344,20,2987,8872,17,3805,9056,21,4503,9517,20
"2008-22-057",887,3010.5,3651,11.5,3785,4685,18,3849,4789,18,3312,4339,14.5,3750,4852,12.5,2668,3119,11.5,3670,4560,14,3627.5,3935.5,12,3983.5,4874.5,14.5,2983.5,4684.5,12,3762.5,5155,19,3630.5,5428.5,14,3341,4591,17.5,3959,5195.5,16,5214,6101,22,5602,6576,25,8163,6556,38,6693,6636,25,7220,6335,24,7113,6224,26
"2008-22-058",891,2635.5,3245.5,38.5,3331,4089,42,3372,4245,41,3066.5,4179,39,3403,4398.5,43,3042,3662,44,3401.5,4349,43.5,3387.5,3849,44,3762,4544,44,2827,4355.5,39,3382.5,4686,40,3339.5,4952.5,38,3007.5,4126,36,3752.5,4900.5,44,4567,5458,49,4829,5939,53,6538,5566,58,5736,6069,57,6038,5736,61,6139,5769,59
"2008-22-059",1157,2816,3345.5,11.5,3604,4421,15,3534,4390,14,3170,4199.5,13.5,3470,4458,16,2582,3053.5,15.5,3487.5,4498.5,15.5,3280.5,3646,16,3654.5,4631.5,16,2559,4178.5,14,3384.5,4799,15,3112.5,4828.5,15,2839.5,4099,14,3526.5,4995,16.5,4374,5531,18,4470,5714,20,6348,5920,27,5402,6237,29,5763,5990,28,5616,5905,29
"2008-22-060",1916,3366.5,4095,30.5,5256,6529,37,4933,6183,36,4263.5,5642.5,32,4873.5,6251.5,34.5,3892,4586,35,5272,6937.5,37,4049.5,4634.5,36.5,5536.5,7076.5,33,3006,5227.5,26.5,4889.5,7133,27.5,4495,7049,23.5,4331.5,6284,24,5327.5,7753,31,6390,8306,37,6427,8517,44,9899,9404,54,8197,9948,53,9653,9981,54,9002,9588,52
"2008-22-061",1186,3278.5,3894.5,7.5,4479,5566,7,4523,5644,8,3739.5,4863.5,7.5,4513,5775.5,7,3053.5,3485,7.5,4919,6109,8,3965,4437.5,8,4856,6026.5,9,3385.5,5412.5,6.5,4777.5,6596,8.5,4486.5,6717,7,4459,6120.5,7.5,4982.5,6618.5,8,6389,7575,10,5827,7063,10,8739,7278,15,7524,7803,15,8018,7432,15,7809,7295,15
"2008-22-062",1002,6354.5,7843,58,6856,8385,59,7488,9423,59,6484,8723.5,54,6982,9013.5,59.5,7191.5,8638,59.5,7940.5,9567.5,59,7970,9138.5,61,8443,9581,59.5,6856,9931,57,8020,10494,59.5,7916.5,11069.5,60,8302,10535.5,61,9314,10820,59.5,11088,12087,63,11059,12665,63,15777,11290,63,14662,13110,63,14746,11689,63,15851,12450,63
"2008-22-063",425,7817.5,9066.5,63,8212,9365,63,8067,9447,63,7880.5,9602,62.5,8170.5,9640.5,62.5,8634,9824,62,8767,9863.5,62.5,8818.5,9761,62.5,8329,8825.5,62.5,8161.5,10068.5,62,8170.5,9641.5,63,8382.5,10274,63,8878,10228.5,62.5,9772,10543,61.5,10422,10802,63,10369,11169,63,12867,8109,63,11633,9664,63,12904,9195,63,12892,9190,63
"2008-22-064",62,2112.5,2573.5,61.5,2304,2706,62,2283,2722,62,2264.5,2855.5,61.5,2168,2628.5,60,2272,2649,60.5,2363,2705,61.5,2338.5,2684.5,61.5,2285,2425,62,2214,2815.5,60,2306.5,2759,61.5,2189.5,2767.5,60.5,2393,2810,61,2581.5,2791.5,60,2743,2803,63,2901,3092,63,3344,1955,63,2944,2347,63,3167,2147,63,3198,2167,63
"2008-22-065",95,5074.5,5499,63,5146,5490,63,5322,5715,63,5147,5659,62.5,5081,5524.5,62.5,5065,5382.5,62,5101,5416,62.5,5189,5480.5,62.5,5271.5,5298.5,62.5,4940,5460,62,5207.5,5607.5,63,5085,5573,63,5219,5577,62.5,5167,5290.5,61.5,5514,5560,63,5614,5717,63,5713,3289,63,5784,4518,63,5596,3745,63,5754,3847,63
"2008-22-066",67,2329.5,2707,63,2406,2727,63,2254,2636,63,2249.5,2764,62.5,2402.5,2789.5,62.5,2572.5,2884.5,62,2577.5,2845,62.5,2611.5,2881.5,62.5,2420,2528,62.5,2459.5,2972,62,2342,2753,62.5,2519.5,3014,62.5,2648,2996,62.5,2896,3057,61.5,2985,3036,63,2981,3135,63,3388,2000,63,3178,2537,63,3533,2389,63,3482,2358,63
"2008-22-067",522,3126.5,3902.5,54,3560,4363,55,3402,4317,48,3013.5,4024.5,49,3486.5,4517.5,55,3603.5,4391,56,3927,4788,54.5,4042.5,4643,56.5,4053.5,4617.5,51,3565.5,5147.5,52,3658,4858.5,47.5,3800,5382.5,54,4053.5,5171,55.5,4811,5626.5,57,5717,6239,59,5312,6165,59,8326,6001,62,7274,6599,61,8827,6920,63,9117,7110,63
"2008-22-068",1449,2228.5,2675,18.5,3703,4627,20,3076,3877,18,2435.5,3204,15.5,3546.5,4695.5,16.5,2163,2551.5,16,3146.5,4322,19,2938.5,3186.5,21,4554,5800,20.5,3501.5,5662,16.5,5348,7519,18,5145.5,7703.5,14.5,4748,6503,17,5728,7707,23.5,8303,9752,23,7663,9283,22,12467,10016,33,10673,10727,32,12400,10896,34,13081,11306,40
"2008-22-069",1419,2341.5,2813,15.5,4389,5521,18,3777,4730,15,3081,4008.5,14,4259.5,5544.5,15,2727,3126.5,17.5,3853,5072,15.5,3472,3597,15.5,5253,6607.5,17,3742,6072.5,16.5,5461,7645.5,19,5253.5,7897.5,16.5,4903.5,6778,14,6416.5,8376.5,20,8756,10175,23,7971,9527,26,13246,10594,35,11146,10982,33,12406,10865,37,12999,11323,35
"2008-22-070",1406,1180.5,1380,15.5,2393,3010,18,1528,1924,15,1502.5,1978,14,2315,3118.5,15,1383.5,1584,17.5,1915.5,2904.5,15.5,1763,1810.5,15.5,3815.5,5023.5,17,2113.5,3734,16.5,5053.5,7199,19,4452.5,6746,16.5,3672.5,5243.5,13.5,5514.5,7499.5,20,7601,9007,23,7299,8796,26,11374,9242,35,10031,10003,33,10760,9583,37,11741,10235,35
"2008-22-071",2132,1281.5,1444,8,2913,3675,9,1617,2031,8,1026.5,1312,6.5,2793.5,3724.5,8.5,1356.5,1508,9,1715,3069.5,7.5,961,959.5,6.5,3427.5,4955.5,9.5,2233.5,4232,9,5868.5,8495.5,12.5,4998.5,7908,11,3874.5,5832,8.5,6159,8879,13.5,8793,10925,15,8124,10333,18,12750,11496,25,11411,12478,23,12247,11997,23,14649,13751,27
"2008-22-072",3189,913.5,1090,15,1562,1955,18,1127,1414,17,1020.5,1341.5,16.5,1914.5,2498.5,17,1258,1476.5,19.5,1538,3369,16.5,1029,1095.5,15.5,3180,5160,24.5,2144.5,4591.5,21.5,4305,7038.5,27.5,3763.5,6723.5,26.5,3578.5,6000.5,28,5281,8889,33.5,7819,11008,35,7269,10640,40,11024,12661,47,9127,13102,47,10723,13335,50,12947,14903,53
"2008-22-073",2145,681,783,8.5,1385,1744,8,932,1170,7,912,1194.5,7.5,1860.5,2396,7.5,782.5,904.5,7.5,1219,2461.5,8.5,567.5,604,8,2526,3929.5,10,1264.5,2859.5,8,2355.5,4108.5,8,2412,4357.5,8.5,1779.5,3199.5,8,3198,5648.5,12,4765,6910,11,3915,6102,14,6291,7747,21,5513,8362,16,7707,9174,20,8563,9718,19
"2008-22-074",1784,1303,1562,18,2680,3375,22,2213,2793,23,1930.5,2548,22,3027,3810,23,1833.5,2146,24,2802,4110.5,26.5,1394,1612,27.5,4131,5536.5,25.5,2701.5,4717.5,28.5,4168.5,6216.5,32.5,3980,6336,26,3416.5,5055,27.5,5156.5,7490,35,6907,8691,37,6253,8142,41,9364,8759,48,8490,9796,48,10266,10086,49,10158,9970,49
"2008-22-075",428,2786,3496,47,3188,3912,50,3308,4159,49,2964,3996.5,49.5,3198.5,4121.5,52,3155,3826.5,50.5,3312,3997.5,49,3354,3880.5,49.5,3393,3898.5,48.5,2880,4177.5,45,3341,4377.5,50,3273,4623,48,3347.5,4293,49,4007.5,4654,53.5,4702,5130,59,4739,5421,59,6430,4619,60,5966,5376,62,6397,5058,62,6793,5327,63
"2008-22-076",1308,1907,2249.5,44.5,3290,4116,41,3030,3790,36,2617.5,3436,38,3602,4573.5,48,2611,3062.5,45,3584.5,4712.5,45,2329.5,2666.5,47,3988.5,5124,40,2792,4633.5,43.5,4437.5,6261.5,38.5,3843,5888,43.5,3677.5,5161,45,4848.5,6614.5,51.5,6232,7540,52,5546,6976,55,8792,7624,57,8110,8639,56,9743,8939,62,9234,8591,60
"2008-22-077",1635,1157.5,1337.5,9,2385,3008,11,1931,2419,10,1652.5,2158,10,2483,3152.5,10,1478,1692.5,10.5,2226.5,3350.5,10.5,1232.5,1384,10.5,2607,3769,9.5,1134,2481,9,3112,4802,10,2709,4508,11,2222,3506,12.5,3707.5,5705,14,5285,6920,15,4066,5747,16,5838,6534,21,6062,7838,19,7688,8169,19,7467,8055,19
"2008-22-078",2776,398.5,450,5.5,552,696,5,463,574,5,324,416,5,438.5,591.5,6,350,396,5.5,496.5,1958.5,5.5,220,257,6.5,626,2097.5,6,216.5,1707,5,487.5,2007.5,5,407,1946.5,4,352,1826.5,4.5,629.5,3477.5,5,705,3481,6,402,3179,8,418,5780,10,548,5955,8,876,6098,10,780,6039,9
"2008-22-079",4385,256.5,314.5,6.5,587,734,7,553,694,8,339,440,6,374.5,517.5,7.5,618,688.5,8.5,736,3047.5,8,344,380,8,761.5,3047.5,8,311.5,2647.5,7,584,2940.5,7,481,2845.5,6,540.5,2849,6.5,872,5342,8,589,4974,8,283,4668,7,615,9111,10,656,9256,11,1175,9533,16,1977,10031,17
"2008-22-080",2658,420.5,523,11.5,927,1157,14,781,981,16,640,844.5,13,636,826,13,685.5,820.5,12,909,2379.5,12.5,679,781,13.5,1042,2499,19,508,2042.5,17,932.5,2508.5,26,888,2531,20.5,1036.5,2598,25.5,1332,4106,21,1195,3853,22,1146,3843,26,2166,6547,36,1723,6622,28,2289,6787,22,2439,6889,23
"2008-22-081",1963,540.5,663,15.5,1143,1433,18,1213,1528,19,1034.5,1364.5,18.5,957,1264.5,20.5,698,803,19.5,798.5,1891.5,17.5,637.5,696,20.5,1404.5,2574,24.5,959,2320.5,31,1749.5,3210.5,35.5,2144.5,3897,31.5,2919,4531.5,37.5,3461,5718.5,37.5,3020,4983,40,3102,5130,39,4291,6276,48,4492,7331,42,5346,7339,41,5794,7622,40
"2008-22-082",2887,177.5,216.5,6.5,300,374,6,222,280,7,259.5,330,5.5,235.5,314.5,6.5,218.5,261,6,225,1700,6,210.5,233.5,6.5,258,1733,5.5,221,1750,6.5,416.5,1972,8,418.5,2009.5,6.5,413.5,1951,6.5,380.5,3316,7,384,3271,7,533,3426,9,776,6200,13,506,6149,10,460,6070,11,530,6118,12
"2008-22-083",2508,438,542.5,14.5,568,706,15,390,492,13,396.5,526.5,12,434.5,589.5,14,507,608,16.5,457,1782.5,15,374,420.5,13.5,501.5,1801.5,16,382.5,1780.5,15,549.5,1951,15.5,541,1984,13.5,593.5,1978,14,574.5,3139.5,14.5,642,3150,16,660,3191,15,928,5544,20,842,5659,23,695,5473,23,1199,5801,29
"2008-22-084",6213,301.5,364,11.5,478,595,10,322,405,9,372.5,487.5,8.5,396.5,530,10.5,460,545,11.5,395,3562.5,10.5,346.5,388,9,434,3589.5,10,302.5,3526,9.5,458.5,3690,9.5,486,3766,8.5,500,3717,10.5,513,6783.5,10.5,536,6749,11,496,6719,10,830,12893,16,588,12859,13,606,12822,19,1024,13093,21
"2008-22-085",1678,901.5,1149,41,1137,1415,36,740,930,24,764.5,1013,28,893.5,1213.5,44.5,1304.5,1556.5,46.5,1241,2282.5,41.5,1089.5,1225,41.5,1326,2292,39.5,862.5,2028.5,39,1262,2447,36.5,1379,2714,37,1678,2859.5,43,1744.5,3592.5,46,2175,3853,49,2528,4287,47,3396,5276,49,3271,5832,53,3147,5394,57,3933,5911,57
"2008-22-086",1970,2012,2577,46,2594,3224,48,2177,2749,46,2020.5,2737.5,47,2141,2827.5,51,2557.5,3037,52.5,2597,3981,47.5,2349,2660,48.5,2970,4201,53,1879.5,3570,48.5,2834,4565,52,2838,4824.5,47.5,3344,5045.5,51,3486,5787.5,52,4350,6320,53,4619,6783,60,6449,7570,59,6276,8665,61,5832,7712,61,7355,8715,62
"2008-22-087",2232,10.5,15,2,14,18,4,0,0,0,3,4,1.5,0,0,0,4,4,2,0,1116,0,40.5,49.5,5.5,28.5,1150,3.5,0,1116,0,13,1133.5,3.5,16.5,1138,3,108.5,1242.5,4.5,48.5,2297.5,4,8,2240,4,24,2256,4,44,4488,6,46,4500,5,9,4469,5,156,4557,8
"2008-22-088",3497,2041.5,2610,25,2751,3398,31,2664,3382,29,1949,2639.5,22,2244,2926.5,26,2389.5,2923.5,28,2767.5,4925.5,29.5,2559.5,2912.5,29,2728,4692,28,1985.5,4483,26,2407.5,4777.5,27.5,2394,4977.5,23.5,2810.5,5174,28.5,3000.5,6749.5,30.5,3446,6943,34,3204,6881,33,5281,10050,46,4895,10732,43,4837,10179,48,5149,10387,50
"2008-22-089",11666,1562,2030.5,18,2806,3483,19,2360,2978,20,1951,2589,21,1978,2529,25.5,2431.5,2891.5,22,2957,9249,21,2927,3265,21.5,3374.5,9536,20.5,2380.5,9086,18,2587,9112.5,16.5,2415,9131.5,13.5,3333.5,9934.5,14.5,3977,16041.5,16,3247,14913,17,3018,14770,21,5748,26621,29,4730,26890,25,5060,26625,30,5228,26723,29
"2008-22-090",6752,2385,3071.5,25,3219,3976,31,2883,3661,29,2089,2816.5,22,2440,3155.5,26,2563.5,3124,28,3087.5,6917.5,29.5,2760.5,3170.5,29,3073.5,6718,28,2257.5,6471,26,2273,6239.5,27.5,2132,6255,23.5,2646.5,6594,28.5,2806,9789.5,30.5,3110,9862,34,2994,9911,33,5056,16439,46,4176,16700,43,4506,16464,48,4358,16366,50
"2008-23-001",2023,4043.5,5100,40.5,5723,7053,44,5653,7122,44,4195.5,5512.5,42,3962,5157,42.5,3727,4704,45.5,3661,5186.5,43,2836.5,3069.5,37.5,3666.5,4937,39,2273.5,4304.5,27,3746,5835.5,34.5,3001.5,5091,31.5,2408,3985.5,31.5,3883,6143.5,38,5413,7436,49,3405,5547,47,5859,7352,55,4135,7209,53,4559,6997,56,8112,9272,58
"2008-23-002",6524,1698,2057,56.5,2532,3114,58,1581,1956,57,1648.5,2120,55.5,1327.5,1677.5,59,1300.5,1555.5,59.5,1234.5,4678,59,1006.5,1127,56.5,1034,4381.5,51.5,869.5,4466.5,46,829,4323.5,52,764,4295.5,48,949.5,4412.5,50.5,1052,7680,55.5,1072,7596,59,1154,7727,60,1596,13946,61,1264,14001,62,1763,14180,62,2387,14588,61
"2008-23-003",1387,3059,3621,25.5,3915,4854,33,2990,3755,32,2905.5,3802.5,30.5,2523.5,3213,25.5,1812.5,2308,24.5,2232.5,3214.5,24.5,1454.5,1539.5,20,1484,2309.5,20.5,1625.5,3001,18,1369,2476,16.5,1173,2294.5,14,870,1757,14.5,1273,2702.5,15,1090,2477,15,752,2170,17,1431,3603,21,1229,3710,24,1583,3820,29,2063,4120,39
"2008-23-004",1587,1523,1823,19.5,1951,2423,23,1625,2035,23,1568,2020,20,1324.5,1695,19,923.5,1148,18.5,1100.5,2022,14.5,704.5,725,14,769.5,1639,16.5,800,1926.5,13,596,1565,11.5,477.5,1449.5,9,479.5,1377.5,9.5,711.5,2329,11.5,819,2406,11,257,1850,10,472,3445,16,426,3500,20,645,3606,29,1212,3959,39
"2008-23-005",974,5065,6165,56.5,5276,6449,59,5079,6333,56,4484,5861.5,55.5,4523,5737,58,3434,4341,53.5,4301,5428.5,57.5,3978.5,4364.5,58.5,4322,5187,56,3535.5,5441,51,3586,5068,56.5,3315.5,4961,54,3248.5,4430,53.5,3532,4801.5,54.5,4309,5283,59,2361,3467,53,4017,4233,60,3252,4427,61,3630,4304,61,5708,5618,61
"2008-23-006",644,2842.5,3475,26,3029,3749,31,2480,3131,30,2323.5,3079,28.5,2549.5,3334,33.5,1697,2166.5,28,2385,3023,30.5,2060,2250.5,33,2254,2737,31,1642.5,2633.5,24,1531,2279.5,30.5,1648.5,2563.5,32,1755,2457,26,1805,2557.5,26,2129,2773,39,1678,2383,25,2150,2548,27,1987,2804,44,2538,2958,40,2748,3087,44
"2008-23-007",1096,3642,4435,29,4422,5453,34,4275,5359,33,3165,4126,28.5,3046.5,3895,24,1805.5,2383.5,26.5,2120.5,2958.5,21,1948.5,2017,24,2282.5,3040,22,1651,2895,17,1304.5,2243,15.5,1077,2015,13,932,1695.5,12.5,1271.5,2468.5,13,1645,2741,16,799,1929,17,1822,3257,23,1353,3228,24,1623,3264,30,3969,4722,40
"2008-23-008",770,3142,3841,29,3760,4618,34,3966,4993,33,2975,3895,28.5,2833.5,3634.5,24,2079,2645.5,26.5,2146.5,2805.5,21,2018.5,2147,24,2150.5,2739.5,22,1412.5,2368,17,1231,1969.5,15.5,1075,1848,13,1060.5,1678.5,12.5,1118,1963,13,1373,2143,16,951,1760,17,1883,2638,23,1737,2863,24,1928,2814,30,4155,4218,40
"2008-23-009",1160,6111.5,7385,55,6798,8333,57,6443,8037,56,5068,6727,50,5132,6587.5,53,3615,4636.5,49.5,4208,5367.5,52,4340,4648.5,51.5,5233,6289,49,3151,5125.5,41,3322,4874.5,48,2959,4606.5,44,2989,4211.5,43.5,3535.5,4984.5,47.5,3770,4930,50,2790,4076,53,5292,5352,56,3882,5276,57,3801,4800,58,5115,5613,61
"2008-23-010",655,1221.5,1394.5,13,1622,2019,15,1458,1832,23,892,1166.5,12,851.5,1089,8,623.5,814.5,5.5,781,1179.5,10.5,605.5,593,9,935.5,1379,15.5,509,1096.5,6.5,741.5,1307.5,10,441,937.5,10.5,552.5,997,9.5,613.5,1330,6.5,578,1233,9,253,909,11,870,1817,13,413,1626,16,154,1409,9,1108,2018,15
"2008-23-011",1162,3431.5,4114.5,24.5,3726,4601,30,4282,5370,30,2777,3676.5,23,3216,4130,22.5,2516.5,3264.5,22,2694.5,3602,18,2549,2585,21,3042,3899.5,22,1822.5,3264.5,15.5,1782,2914.5,17,1140.5,2144.5,11.5,1546.5,2453.5,13.5,2501,3961,18,2932,4094,20,426,1588,6,3298,4222,20,1232,3255,18,1174,3098,25,2016,3633,33
"2008-23-012",1521,7419.5,8952,55,7916,9738,57,7259,9101,56,5675.5,7580,50,5631,7262,53,4120,5220,49.5,4961.5,6401.5,52,4822,5259,51.5,5340,6571.5,49,3458.5,5701,41,3805,5649.5,48,3328.5,5277,44,3545,5061,43.5,3913,5753,47.5,4496,6017,50,3058,4722,53,5568,6244,56,4534,6502,57,4303,5874,58,6244,7080,61
"2008-23-013",1305,7417,8951.5,62,7693,9380,63,7255,9043,62,5827,7702.5,63,5828.5,7482.5,62.5,4807.5,5921.5,61,5568,6916,61,5451.5,5979.5,61.5,5760,6865,62.5,4217.5,6536,58,4572,6401,62.5,4483.5,6581.5,62,4422.5,5972.5,62,4990,6607,61,5578,6880,63,3891,5367,63,5931,5992,63,5695,6929,63,5621,6291,63,7046,7198,63
"2008-23-014",1112,5969.5,7293.5,62,6354,7773,63,6201,7729,62,5455,7224,63,5365,6836,61.5,4598,5687.5,60.5,5332.5,6596.5,61,5209,5786,61.5,6133.5,7124,62,4466,6713.5,57.5,4803.5,6580,62,4987.5,7135,62,5055,6625.5,62,5913.5,7436,61,6362,7471,63,5427,6821,63,7543,6537,63,6588,7224,63,7433,7060,63,8364,7656,63
"2008-23-015",400,7241,8505.5,63,7693,8800,63,7358,8580,63,7303.5,8825.5,63,6886,8111.5,63,6742,7724.5,62.5,7290,8285.5,63,7106.5,7965.5,63,7328,7802,62.5,6397,8215.5,59.5,6975,8259,63,6666,8283,63,7315,8474.5,63,7549,8260,62.5,7821,8200,63,8010,8692,63,9270,5956,63,7767,6667,63,9100,6637,63,8744,6401,63
"2008-23-016",130,3341,3987.5,63,3478,4038,63,3476,4130,62,3330,4145.5,63,3299.5,3961.5,62.5,3237,3735,62.5,3424,3885.5,62.5,3448,3902,63,3678.5,3883.5,62.5,3122,4022,58.5,3469,4132,62.5,3571.5,4442,63,3706.5,4292.5,63,3806,4106.5,61.5,4174,4293,63,4079,4369,63,4481,2757,63,4386,3575,63,4860,3384,63,4784,3335,63
"2008-23-017",54,1202.5,1485.5,61,1407,1679,62,1459,1765,62,1395,1797,62,1113.5,1380.5,58.5,1039.5,1256.5,58,1275.5,1492.5,60.5,1215.5,1409.5,59.5,1332.5,1441,60,1026,1398,55,1233.5,1531,60.5,1043,1401.5,56,1268.5,1531,60,1310.5,1463.5,60,1401,1455,62,1617,1768,62,1976,1213,63,1455,1214,62,1700,1211,63,1599,1150,62
"2008-23-018",2897,11931.5,13868,63,13191,15443,63,12918,15365,63,11905,14596,63,11308,13511.5,63,9899.5,11616.5,62.5,11239.5,13819,63,10800.5,11699,63,11440,13476,62.5,9122,13189.5,59.5,10152.5,13416.5,63,8971.5,12458,63,9558,12335,63,10162.5,13603.5,62.5,10129,12995,63,9901,13072,63,12440,12723,63,9614,13030,63,11461,13150,63,11948,13448,63
